Schedule End Date_x,Schedule Start Date_x,Platform_x,Ad Type_x,Lifetime Budget_x,Campaign ID,Campaign Name_x,Clicks,Day,Impressions,Platform ID_x,Promoted Brand ID_x,Promoted Class Name_x,Promoted Class Number_x,Promoted Dept Name_x,Promoted Dept Number_x,Promoted OMSID Description_x,Promoted OMSID Number_x,Promoted PVendor Number_x,Promoted Reporting Brand_x,SPA ROAS,SPA Sales_x,Spend,index_x,Promoted OMSID,Schedule End Date_y,Schedule Start Date_y,Platform_y,Ad Type_y,Lifetime Budget_y,Campaign Name_y,Customer Type,Platform ID_y,Promoted Brand ID_y,Promoted Class Name_y,Promoted Class Number_y,Promoted Dept Name_y,Promoted Dept Number_y,Promoted OMSID Description_y,Promoted OMSID Number_y,Promoted PVendor Number_y,Promoted Reporting Brand_y,Purchased Class Name,Purchased Class Number,Purchased Dept Name,Purchased Dept Number,Purchased OMSID Description,Purchased OMSID Number,Purchased SKU Description,Purchased SKU Number,SPA Sales_y,Transaction Type,index_y,Purchased OMSID
"Feb 01, 2026","Jun 18, 2025",ONSITE,PLA,4899.27,92099,"NS523K-L12-W1($1.1/$90)061825(Del NS525B5-L11-B2-1G-FM,$60,080525)(Del NS523F-L12-B2-1,usd30,090325)",1,2025-07-14,76,4081073,3378,,,,,"Karter 52 in. Dimmable LED Indoor White Smart Ceiling Fan with Light and Remote, Works with Alexa and Google Home",319866441,883470,CARRO,,,0.92,13543,319866441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Feb 01, 2026","Jun 18, 2025",ONSITE,PLA,4899.27,92099,"NS523K-L12-W1($1.1/$90)061825(Del NS525B5-L11-B2-1G-FM,$60,080525)(Del NS523F-L12-B2-1,usd30,090325)",0,2025-07-13,75,4081073,3378,,,,,"Granby II 52 in. Dimmable LED Indoor/Outdoor Black DC Motor Smart Ceiling Fan w/Light/Remote, Works w/Alexa/Google Home",332305496,883470,CARRO,,,0.0,13547,332305496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Feb 01, 2026","Jun 18, 2025",ONSITE,PLA,4899.27,92099,"NS523K-L12-W1($1.1/$90)061825(Del NS525B5-L11-B2-1G-FM,$60,080525)(Del NS523F-L12-B2-1,usd30,090325)",4,2025-07-13,98,4081073,3378,,,,,"Finley II 52 in. Dimmable LED Indoor Black Smart Ceiling Fan with Light and Remote, Works with Alexa and Google Home",328396946,883470,CARRO,231.9875776398,747.0,3.22,13599,328396946,"Feb 01, 2026","Jun 18, 2025",ONSITE,PLA,4899.27,"NS523K-L12-W1($1.1/$90)061825(Del NS525B5-L11-B2-1G-FM,$60,080525)(Del NS523F-L12-B2-1,usd30,090325)",Consumer,4081073.0,3378.0,,,,,"Finley II 52 in. Dimmable LED Indoor Black Smart Ceiling Fan with Light and Remote, Works with Alexa and Google Home",328396946.0,883470.0,CARRO,027-020-CEILING FANS,027-020,27L-LIGHTING,27L,"Finley II 52 in. Dimmable LED Indoor Black Smart Ceiling Fan with Light and Remote, Works with Alexa and Google Home",328396946.0,FINLEY II 52 IN. DIMMABLE LED INDOOR,1010734950.0,135.0,Online,1987.0,328396946
"Feb 01, 2026","Jun 18, 2025",ONSITE,PLA,4899.27,92099,"NS523K-L12-W1($1.1/$90)061825(Del NS525B5-L11-B2-1G-FM,$60,080525)(Del NS523F-L12-B2-1,usd30,090325)",4,2025-07-13,98,4081073,3378,,,,,"Finley II 52 in. Dimmable LED Indoor Black Smart Ceiling Fan with Light and Remote, Works with Alexa and Google Home",328396946,883470,CARRO,231.9875776398,747.0,3.22,13599,328396946,"Feb 01, 2026","Jun 18, 2025",ONSITE,PLA,4899.27,"NS523K-L12-W1($1.1/$90)061825(Del NS525B5-L11-B2-1G-FM,$60,080525)(Del NS523F-L12-B2-1,usd30,090325)",Consumer,4081073.0,3378.0,,,,,"Finley II 52 in. Dimmable LED Indoor Black Smart Ceiling Fan with Light and Remote, Works with Alexa and Google Home",328396946.0,883470.0,CARRO,027-020-CEILING FANS,027-020,27L-LIGHTING,27L,"Daisy 45 in. Integrated LED Indoor Black DC Motor Smart Ceiling Fan with Light and Remote, Works with Alexa/Google Home",324145827.0,DAISY 45 IN. INTEGRATED LED INDOOR/O,1009109100.0,612.0,Online,2016.0,324145827
"Feb 01, 2026","Jun 18, 2025",ONSITE,PLA,4899.27,92099,"NS523K-L12-W1($1.1/$90)061825(Del NS525B5-L11-B2-1G-FM,$60,080525)(Del NS523F-L12-B2-1,usd30,090325)",2,2025-07-13,131,4081073,3378,,,,,"Karter 52 in. Dimmable LED Indoor White Smart Ceiling Fan with Light and Remote, Works with Alexa and Google Home",319866441,883470,CARRO,,,1.63,13607,319866441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Feb 01, 2026","Jun 18, 2025",ONSITE,PLA,4899.27,92099,"NS523K-L12-W1($1.1/$90)061825(Del NS525B5-L11-B2-1G-FM,$60,080525)(Del NS523F-L12-B2-1,usd30,090325)",0,2025-07-12,107,4081073,3378,,,,,"Karter 52 in. Dimmable LED Indoor White Smart Ceiling Fan with Light and Remote, Works with Alexa and Google Home",319866441,883470,CARRO,,,0.0,13621,319866441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Feb 01, 2026","Jun 18, 2025",ONSITE,PLA,4899.27,92099,"NS523K-L12-W1($1.1/$90)061825(Del NS525B5-L11-B2-1G-FM,$60,080525)(Del NS523F-L12-B2-1,usd30,090325)",1,2025-07-12,92,4081073,3378,,,,,"Granby II 52 in. Dimmable LED Indoor/Outdoor Black DC Motor Smart Ceiling Fan w/Light/Remote, Works w/Alexa/Google Home",332305496,883470,CARRO,,,1.07,13622,332305496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Feb 01, 2026","Jun 18, 2025",ONSITE,PLA,4899.27,92099,"NS523K-L12-W1($1.1/$90)061825(Del NS525B5-L11-B2-1G-FM,$60,080525)(Del NS523F-L12-B2-1,usd30,090325)",5,2025-07-12,114,4081073,3378,,,,,"Finley II 52 in. Dimmable LED Indoor Black Smart Ceiling Fan with Light and Remote, Works with Alexa and Google Home",328396946,883470,CARRO,14.5687645688,62.5,4.29,13627,328396946,"Feb 01, 2026","Jun 18, 2025",ONSITE,PLA,4899.27,"NS523K-L12-W1($1.1/$90)061825(Del NS525B5-L11-B2-1G-FM,$60,080525)(Del NS523F-L12-B2-1,usd30,090325)",Consumer,4081073.0,3378.0,,,,,"Finley II 52 in. Dimmable LED Indoor Black Smart Ceiling Fan with Light and Remote, Works with Alexa and Google Home",328396946.0,883470.0,CARRO,027-020-CEILING FANS,027-020,27L-LIGHTING,27L,"Jett 52 in. Dimmable LED Indoor Black Smart Ceiling Fan with Light and Remote, Works with Alexa and Google Home",331586394.0,JETT 52 IN. DIMMABLE LED INDOOR BLAC,1012277434.0,62.5,Online,2050.0,331586394
"Feb 01, 2026","Jun 18, 2025",ONSITE,PLA,4899.27,92099,"NS523K-L12-W1($1.1/$90)061825(Del NS525B5-L11-B2-1G-FM,$60,080525)(Del NS523F-L12-B2-1,usd30,090325)",0,2025-07-11,90,4081073,3378,,,,,"Finley II 52 in. Dimmable LED Indoor Black Smart Ceiling Fan with Light and Remote, Works with Alexa and Google Home",328396946,883470,CARRO,,,0.0,13701,328396946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Feb 01, 2026","Jun 18, 2025",ONSITE,PLA,4899.27,92099,"NS523K-L12-W1($1.1/$90)061825(Del NS525B5-L11-B2-1G-FM,$60,080525)(Del NS523F-L12-B2-1,usd30,090325)",1,2025-07-11,62,4081073,3378,,,,,"Karter 52 in. Dimmable LED Indoor White Smart Ceiling Fan with Light and Remote, Works with Alexa and Google Home",319866441,883470,CARRO,,,1.04,13732,319866441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Feb 01, 2026","Jun 18, 2025",ONSITE,PLA,4899.27,92099,"NS523K-L12-W1($1.1/$90)061825(Del NS525B5-L11-B2-1G-FM,$60,080525)(Del NS523F-L12-B2-1,usd30,090325)",1,2025-07-11,64,4081073,3378,,,,,"Granby II 52 in. Dimmable LED Indoor/Outdoor Black DC Motor Smart Ceiling Fan w/Light/Remote, Works w/Alexa/Google Home",332305496,883470,CARRO,27.6497849462,25.7143,0.93,13733,332305496,"Feb 01, 2026","Jun 18, 2025",ONSITE,PLA,4899.27,"NS523K-L12-W1($1.1/$90)061825(Del NS525B5-L11-B2-1G-FM,$60,080525)(Del NS523F-L12-B2-1,usd30,090325)",Consumer,4081073.0,3378.0,,,,,"Granby II 52 in. Dimmable LED Indoor/Outdoor Black DC Motor Smart Ceiling Fan w/Light/Remote, Works w/Alexa/Google Home",332305496.0,883470.0,CARRO,027-020-CEILING FANS,027-020,27L-LIGHTING,27L,"Aspen 52 in. Dimmable LED Indoor/Outdoor Black Smart Ceiling Fan with Light and Remote, Works with Alexa/Google Home",322672159.0,ASPEN 52 IN. DIMMABLE LED INDOOR/OUT,1008523314.0,25.7143,Online,2087.0,322672159
"Feb 01, 2026","Jun 18, 2025",ONSITE,PLA,4899.27,92099,"NS523K-L12-W1($1.1/$90)061825(Del NS525B5-L11-B2-1G-FM,$60,080525)(Del NS523F-L12-B2-1,usd30,090325)",1,2025-07-10,66,4081073,3378,,,,,"Finley II 52 in. Dimmable LED Indoor Black Smart Ceiling Fan with Light and Remote, Works with Alexa and Google Home",328396946,883470,CARRO,,,1.08,13765,328396946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Feb 01, 2026","Jun 18, 2025",ONSITE,PLA,4899.27,92099,"NS523K-L12-W1($1.1/$90)061825(Del NS525B5-L11-B2-1G-FM,$60,080525)(Del NS523F-L12-B2-1,usd30,090325)",1,2025-07-10,34,4081073,3378,,,,,"Granby II 52 in. Dimmable LED Indoor/Outdoor Black DC Motor Smart Ceiling Fan w/Light/Remote, Works w/Alexa/Google Home",332305496,883470,CARRO,,,0.65,13806,332305496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Feb 01, 2026","Jun 18, 2025",ONSITE,PLA,4899.27,92099,"NS523K-L12-W1($1.1/$90)061825(Del NS525B5-L11-B2-1G-FM,$60,080525)(Del NS523F-L12-B2-1,usd30,090325)",0,2025-07-10,35,4081073,3378,,,,,"Karter 52 in. Dimmable LED Indoor White Smart Ceiling Fan with Light and Remote, Works with Alexa and Google Home",319866441,883470,CARRO,,,0.0,13808,319866441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Feb 01, 2026","Jun 18, 2025",ONSITE,PLA,4899.27,92099,"NS523K-L12-W1($1.1/$90)061825(Del NS525B5-L11-B2-1G-FM,$60,080525)(Del NS523F-L12-B2-1,usd30,090325)",0,2025-07-09,31,4081073,3378,,,,,"Karter 52 in. Dimmable LED Indoor White Smart Ceiling Fan with Light and Remote, Works with Alexa and Google Home",319866441,883470,CARRO,,,0.0,14233,319866441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Feb 01, 2026","Jun 18, 2025",ONSITE,PLA,4899.27,92099,"NS523K-L12-W1($1.1/$90)061825(Del NS525B5-L11-B2-1G-FM,$60,080525)(Del NS523F-L12-B2-1,usd30,090325)",0,2025-07-09,36,4081073,3378,,,,,"Granby II 52 in. Dimmable LED Indoor/Outdoor Black DC Motor Smart Ceiling Fan w/Light/Remote, Works w/Alexa/Google Home",332305496,883470,CARRO,,,0.0,14364,332305496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Feb 01, 2026","Jun 18, 2025",ONSITE,PLA,4899.27,92099,"NS523K-L12-W1($1.1/$90)061825(Del NS525B5-L11-B2-1G-FM,$60,080525)(Del NS523F-L12-B2-1,usd30,090325)",1,2025-07-09,47,4081073,3378,,,,,"Finley II 52 in. Dimmable LED Indoor Black Smart Ceiling Fan with Light and Remote, Works with Alexa and Google Home",328396946,883470,CARRO,,,1.02,14695,328396946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Feb 01, 2026","Jun 18, 2025",ONSITE,PLA,4899.27,92099,"NS523K-L12-W1($1.1/$90)061825(Del NS525B5-L11-B2-1G-FM,$60,080525)(Del NS523F-L12-B2-1,usd30,090325)",2,2025-07-08,69,4081073,3378,,,,,"Karter 52 in. Dimmable LED Indoor White Smart Ceiling Fan with Light and Remote, Works with Alexa and Google Home",319866441,883470,CARRO,16.3599386503,26.6667,1.63,14718,319866441,"Feb 01, 2026","Jun 18, 2025",ONSITE,PLA,4899.27,"NS523K-L12-W1($1.1/$90)061825(Del NS525B5-L11-B2-1G-FM,$60,080525)(Del NS523F-L12-B2-1,usd30,090325)",Pro,4081073.0,3378.0,,,,,"Karter 52 in. Dimmable LED Indoor White Smart Ceiling Fan with Light and Remote, Works with Alexa and Google Home",319866441.0,883470.0,CARRO,027-020-CEILING FANS,027-020,27L-LIGHTING,27L,"Karter 52 in. Dimmable LED Indoor White Smart Ceiling Fan with Light and Remote, Works with Alexa and Google Home",319866441.0,KARTER 52 IN. DIMMABLE LED INDOOR/OU,1007511961.0,26.6667,Online,2151.0,319866441
"Feb 01, 2026","Jun 18, 2025",ONSITE,PLA,4899.27,92099,"NS523K-L12-W1($1.1/$90)061825(Del NS525B5-L11-B2-1G-FM,$60,080525)(Del NS523F-L12-B2-1,usd30,090325)",1,2025-07-08,46,4081073,3378,,,,,"Granby II 52 in. Dimmable LED Indoor/Outdoor Black DC Motor Smart Ceiling Fan w/Light/Remote, Works w/Alexa/Google Home",332305496,883470,CARRO,,,1.02,14765,332305496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Feb 01, 2026","Jun 18, 2025",ONSITE,PLA,4899.27,92099,"NS523K-L12-W1($1.1/$90)061825(Del NS525B5-L11-B2-1G-FM,$60,080525)(Del NS523F-L12-B2-1,usd30,090325)",1,2025-07-08,97,4081073,3378,,,,,"Finley II 52 in. Dimmable LED Indoor Black Smart Ceiling Fan with Light and Remote, Works with Alexa and Google Home",328396946,883470,CARRO,,,0.5,14927,328396946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Feb 01, 2026","Jun 18, 2025",ONSITE,PLA,4899.27,92099,"NS523K-L12-W1($1.1/$90)061825(Del NS525B5-L11-B2-1G-FM,$60,080525)(Del NS523F-L12-B2-1,usd30,090325)",1,2025-07-07,59,4081073,3378,,,,,"Finley II 52 in. Dimmable LED Indoor Black Smart Ceiling Fan with Light and Remote, Works with Alexa and Google Home",328396946,883470,CARRO,,,1.06,15192,328396946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Feb 01, 2026","Jun 18, 2025",ONSITE,PLA,4899.27,92099,"NS523K-L12-W1($1.1/$90)061825(Del NS525B5-L11-B2-1G-FM,$60,080525)(Del NS523F-L12-B2-1,usd30,090325)",0,2025-07-07,29,4081073,3378,,,,,"Karter 52 in. Dimmable LED Indoor White Smart Ceiling Fan with Light and Remote, Works with Alexa and Google Home",319866441,883470,CARRO,,,0.0,15229,319866441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Feb 01, 2026","Jun 18, 2025",ONSITE,PLA,4899.27,92099,"NS523K-L12-W1($1.1/$90)061825(Del NS525B5-L11-B2-1G-FM,$60,080525)(Del NS523F-L12-B2-1,usd30,090325)",0,2025-07-07,55,4081073,3378,,,,,"Granby II 52 in. Dimmable LED Indoor/Outdoor Black DC Motor Smart Ceiling Fan w/Light/Remote, Works w/Alexa/Google Home",332305496,883470,CARRO,,,0.0,15346,332305496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Feb 01, 2026","Jun 18, 2025",ONSITE,PLA,4899.27,92099,"NS523K-L12-W1($1.1/$90)061825(Del NS525B5-L11-B2-1G-FM,$60,080525)(Del NS523F-L12-B2-1,usd30,090325)",2,2025-07-06,55,4081073,3378,,,,,"Karter 52 in. Dimmable LED Indoor White Smart Ceiling Fan with Light and Remote, Works with Alexa and Google Home",319866441,883470,CARRO,26.5339800995,53.3333,2.01,15599,319866441,"Feb 01, 2026","Jun 18, 2025",ONSITE,PLA,4899.27,"NS523K-L12-W1($1.1/$90)061825(Del NS525B5-L11-B2-1G-FM,$60,080525)(Del NS523F-L12-B2-1,usd30,090325)",Consumer,4081073.0,3378.0,,,,,"Karter 52 in. Dimmable LED Indoor White Smart Ceiling Fan with Light and Remote, Works with Alexa and Google Home",319866441.0,883470.0,CARRO,027-020-CEILING FANS,027-020,27L-LIGHTING,27L,"Cresta 52 in. Dimmable LED Indoor White Smart Ceiling Fan with Light and Remote, Works with Alexa and Google Home",319130983.0,CRESTA 52 IN. DIMMABLE LED INDOOR/OU,1007081140.0,53.3333,Online,2184.0,319130983
"Feb 01, 2026","Jun 18, 2025",ONSITE,PLA,4899.27,92099,"NS523K-L12-W1($1.1/$90)061825(Del NS525B5-L11-B2-1G-FM,$60,080525)(Del NS523F-L12-B2-1,usd30,090325)",0,2025-07-06,97,4081073,3378,,,,,"Granby II 52 in. Dimmable LED Indoor/Outdoor Black DC Motor Smart Ceiling Fan w/Light/Remote, Works w/Alexa/Google Home",332305496,883470,CARRO,,,0.0,15628,332305496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Feb 01, 2026","Jun 18, 2025",ONSITE,PLA,4899.27,92099,"NS523K-L12-W1($1.1/$90)061825(Del NS525B5-L11-B2-1G-FM,$60,080525)(Del NS523F-L12-B2-1,usd30,090325)",2,2025-07-06,75,4081073,3378,,,,,"Finley II 52 in. Dimmable LED Indoor Black Smart Ceiling Fan with Light and Remote, Works with Alexa and Google Home",328396946,883470,CARRO,38.8157894737,59.0,1.52,15769,328396946,"Feb 01, 2026","Jun 18, 2025",ONSITE,PLA,4899.27,"NS523K-L12-W1($1.1/$90)061825(Del NS525B5-L11-B2-1G-FM,$60,080525)(Del NS523F-L12-B2-1,usd30,090325)",Consumer,4081073.0,3378.0,,,,,"Finley II 52 in. Dimmable LED Indoor Black Smart Ceiling Fan with Light and Remote, Works with Alexa and Google Home",328396946.0,883470.0,CARRO,027-020-CEILING FANS,027-020,27L-LIGHTING,27L,"Voyager 52 in. Dimmable LED Indoor/Outdoor Black Smart Ceiling Fan with Light and Remote, Works w/Alexa/Google Home",317726884.0,VOYAGER 52 IN. DIMMABLE LED INDOOR/O,1006624360.0,30.4,Online,2182.0,317726884
"Feb 01, 2026","Jun 18, 2025",ONSITE,PLA,4899.27,92099,"NS523K-L12-W1($1.1/$90)061825(Del NS525B5-L11-B2-1G-FM,$60,080525)(Del NS523F-L12-B2-1,usd30,090325)",2,2025-07-06,75,4081073,3378,,,,,"Finley II 52 in. Dimmable LED Indoor Black Smart Ceiling Fan with Light and Remote, Works with Alexa and Google Home",328396946,883470,CARRO,38.8157894737,59.0,1.52,15769,328396946,"Feb 01, 2026","Jun 18, 2025",ONSITE,PLA,4899.27,"NS523K-L12-W1($1.1/$90)061825(Del NS525B5-L11-B2-1G-FM,$60,080525)(Del NS523F-L12-B2-1,usd30,090325)",Consumer,4081073.0,3378.0,,,,,"Finley II 52 in. Dimmable LED Indoor Black Smart Ceiling Fan with Light and Remote, Works with Alexa and Google Home",328396946.0,883470.0,CARRO,027-020-CEILING FANS,027-020,27L-LIGHTING,27L,"Brently 56 in. Dimmable LED Indoor/Outdoor Black Smart Ceiling Fan with Light and Remote, Works w/ Alexa/Google Home",317724716.0,TRAILBLAZER 56 IN. DIMMABLE LED INDO,1006624358.0,28.6,Online,2210.0,317724716
"Feb 01, 2026","Jun 18, 2025",ONSITE,PLA,4899.27,92099,"NS523K-L12-W1($1.1/$90)061825(Del NS525B5-L11-B2-1G-FM,$60,080525)(Del NS523F-L12-B2-1,usd30,090325)",0,2025-07-05,59,4081073,3378,,,,,"Karter 52 in. Dimmable LED Indoor White Smart Ceiling Fan with Light and Remote, Works with Alexa and Google Home",319866441,883470,CARRO,,,0.0,16122,319866441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Feb 01, 2026","Jun 18, 2025",ONSITE,PLA,4899.27,92099,"NS523K-L12-W1($1.1/$90)061825(Del NS525B5-L11-B2-1G-FM,$60,080525)(Del NS523F-L12-B2-1,usd30,090325)",0,2025-07-05,80,4081073,3378,,,,,"Finley II 52 in. Dimmable LED Indoor Black Smart Ceiling Fan with Light and Remote, Works with Alexa and Google Home",328396946,883470,CARRO,,,0.0,16334,328396946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Feb 01, 2026","Jun 18, 2025",ONSITE,PLA,4899.27,92099,"NS523K-L12-W1($1.1/$90)061825(Del NS525B5-L11-B2-1G-FM,$60,080525)(Del NS523F-L12-B2-1,usd30,090325)",1,2025-07-05,79,4081073,3378,,,,,"Granby II 52 in. Dimmable LED Indoor/Outdoor Black DC Motor Smart Ceiling Fan w/Light/Remote, Works w/Alexa/Google Home",332305496,883470,CARRO,,,1.08,16340,332305496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Feb 01, 2026","Jun 18, 2025",ONSITE,PLA,4899.27,92099,"NS523K-L12-W1($1.1/$90)061825(Del NS525B5-L11-B2-1G-FM,$60,080525)(Del NS523F-L12-B2-1,usd30,090325)",0,2025-07-04,46,4081073,3378,,,,,"Granby II 52 in. Dimmable LED Indoor/Outdoor Black DC Motor Smart Ceiling Fan w/Light/Remote, Works w/Alexa/Google Home",332305496,883470,CARRO,,,0.0,16680,332305496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Feb 01, 2026","Jun 18, 2025",ONSITE,PLA,4899.27,92099,"NS523K-L12-W1($1.1/$90)061825(Del NS525B5-L11-B2-1G-FM,$60,080525)(Del NS523F-L12-B2-1,usd30,090325)",0,2025-07-04,53,4081073,3378,,,,,"Finley II 52 in. Dimmable LED Indoor Black Smart Ceiling Fan with Light and Remote, Works with Alexa and Google Home",328396946,883470,CARRO,,,0.0,16842,328396946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Feb 01, 2026","Jun 18, 2025",ONSITE,PLA,4899.27,92099,"NS523K-L12-W1($1.1/$90)061825(Del NS525B5-L11-B2-1G-FM,$60,080525)(Del NS523F-L12-B2-1,usd30,090325)",1,2025-07-04,48,4081073,3378,,,,,"Karter 52 in. Dimmable LED Indoor White Smart Ceiling Fan with Light and Remote, Works with Alexa and Google Home",319866441,883470,CARRO,,,1.07,16852,319866441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Feb 01, 2026","Jun 18, 2025",ONSITE,PLA,4899.27,92099,"NS523K-L12-W1($1.1/$90)061825(Del NS525B5-L11-B2-1G-FM,$60,080525)(Del NS523F-L12-B2-1,usd30,090325)",0,2025-07-03,45,4081073,3378,,,,,"Finley II 52 in. Dimmable LED Indoor Black Smart Ceiling Fan with Light and Remote, Works with Alexa and Google Home",328396946,883470,CARRO,,,0.0,16945,328396946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Feb 01, 2026","Jun 18, 2025",ONSITE,PLA,4899.27,92099,"NS523K-L12-W1($1.1/$90)061825(Del NS525B5-L11-B2-1G-FM,$60,080525)(Del NS523F-L12-B2-1,usd30,090325)",1,2025-07-03,27,4081073,3378,,,,,"Granby II 52 in. Dimmable LED Indoor/Outdoor Black DC Motor Smart Ceiling Fan w/Light/Remote, Works w/Alexa/Google Home",332305496,883470,CARRO,,,1.1,17124,332305496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Feb 01, 2026","Jun 18, 2025",ONSITE,PLA,4899.27,92099,"NS523K-L12-W1($1.1/$90)061825(Del NS525B5-L11-B2-1G-FM,$60,080525)(Del NS523F-L12-B2-1,usd30,090325)",0,2025-07-03,44,4081073,3378,,,,,"Karter 52 in. Dimmable LED Indoor White Smart Ceiling Fan with Light and Remote, Works with Alexa and Google Home",319866441,883470,CARRO,,,0.0,17146,319866441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Feb 01, 2026","Jun 18, 2025",ONSITE,PLA,4899.27,92099,"NS523K-L12-W1($1.1/$90)061825(Del NS525B5-L11-B2-1G-FM,$60,080525)(Del NS523F-L12-B2-1,usd30,090325)",0,2025-07-02,39,4081073,3378,,,,,"Granby II 52 in. Dimmable LED Indoor/Outdoor Black DC Motor Smart Ceiling Fan w/Light/Remote, Works w/Alexa/Google Home",332305496,883470,CARRO,,,0.0,17608,332305496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Feb 01, 2026","Jun 18, 2025",ONSITE,PLA,4899.27,92099,"NS523K-L12-W1($1.1/$90)061825(Del NS525B5-L11-B2-1G-FM,$60,080525)(Del NS523F-L12-B2-1,usd30,090325)",0,2025-07-02,52,4081073,3378,,,,,"Karter 52 in. Dimmable LED Indoor White Smart Ceiling Fan with Light and Remote, Works with Alexa and Google Home",319866441,883470,CARRO,,,0.0,17700,319866441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Feb 01, 2026","Jun 18, 2025",ONSITE,PLA,4899.27,92099,"NS523K-L12-W1($1.1/$90)061825(Del NS525B5-L11-B2-1G-FM,$60,080525)(Del NS523F-L12-B2-1,usd30,090325)",0,2025-07-02,58,4081073,3378,,,,,"Finley II 52 in. Dimmable LED Indoor Black Smart Ceiling Fan with Light and Remote, Works with Alexa and Google Home",328396946,883470,CARRO,,,0.0,17726,328396946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Feb 01, 2026","Jun 18, 2025",ONSITE,PLA,4899.27,92099,"NS523K-L12-W1($1.1/$90)061825(Del NS525B5-L11-B2-1G-FM,$60,080525)(Del NS523F-L12-B2-1,usd30,090325)",1,2025-07-01,86,4081073,3378,,,,,"Finley II 52 in. Dimmable LED Indoor Black Smart Ceiling Fan with Light and Remote, Works with Alexa and Google Home",328396946,883470,CARRO,,,0.5,17825,328396946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Feb 01, 2026","Jun 18, 2025",ONSITE,PLA,4899.27,92099,"NS523K-L12-W1($1.1/$90)061825(Del NS525B5-L11-B2-1G-FM,$60,080525)(Del NS523F-L12-B2-1,usd30,090325)",2,2025-07-01,94,4081073,3378,,,,,"Karter 52 in. Dimmable LED Indoor White Smart Ceiling Fan with Light and Remote, Works with Alexa and Google Home",319866441,883470,CARRO,,,2.19,18179,319866441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Feb 01, 2026","Jun 18, 2025",ONSITE,PLA,4899.27,92099,"NS523K-L12-W1($1.1/$90)061825(Del NS525B5-L11-B2-1G-FM,$60,080525)(Del NS523F-L12-B2-1,usd30,090325)",1,2025-07-01,98,4081073,3378,,,,,"Granby II 52 in. Dimmable LED Indoor/Outdoor Black DC Motor Smart Ceiling Fan w/Light/Remote, Works w/Alexa/Google Home",332305496,883470,CARRO,,,1.01,18203,332305496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Feb 01, 2026","Jun 18, 2025",ONSITE,PLA,4899.27,92099,"NS523K-L12-W1($1.1/$90)061825(Del NS525B5-L11-B2-1G-FM,$60,080525)(Del NS523F-L12-B2-1,usd30,090325)",0,2025-06-30,73,4081073,3378,,,,,"Karter 52 in. Dimmable LED Indoor White Smart Ceiling Fan with Light and Remote, Works with Alexa and Google Home",319866441,883470,CARRO,,,0.0,18545,319866441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Feb 01, 2026","Jun 18, 2025",ONSITE,PLA,4899.27,92099,"NS523K-L12-W1($1.1/$90)061825(Del NS525B5-L11-B2-1G-FM,$60,080525)(Del NS523F-L12-B2-1,usd30,090325)",0,2025-06-30,69,4081073,3378,,,,,"Finley II 52 in. Dimmable LED Indoor Black Smart Ceiling Fan with Light and Remote, Works with Alexa and Google Home",328396946,883470,CARRO,,,0.0,18554,328396946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
